Date,Close_BHP,Close_CBA,Close_RIO,Close_SHL,Close_SUN,Close_REA,Close_RHC,Close_IAG,Close_ASX,Close_STO,Close_QBE,Close_SYD,Close_BXB,Close_SCG,Close_NCM,Close_COL,Close_ALL,Close_AMC,Close_GMG,Close_WPL,Close_FMG,Close_TCL,Close_TLS,Close_WES,Close_MQG,Close_WOW,Close_ANZ,Close_NAB,Close_WBC,Close_CSL
2014-08-15,36.489937,80.762428,65.290001,17.77,15.324407,46.52,48.470001,6.352459,35.84,12.541008,10.71,4.31,9.15,3.5,11.2,,5.52,10.21,5.34,41.873005,4.51,7.706601,5.58,31.546219,57.029999,36.119999,32.389999,32.999989,33.859486,70.459999
2014-08-18,36.583382,80.961349,65.349998,17.809999,15.550978,45.939999,49.27,6.413934,36.080002,12.593262,10.71,4.3,9.32,3.48,11.11,,5.6,10.28,5.41,42.188805,4.52,7.794397,5.61,31.727268,57.34,36.459999,32.549999,32.552887,34.018402,71.019997
2014-08-19,37.078636,79.558952,66.400002,17.620001,15.715756,46.849998,49.77,6.444672,36.360001,12.715189,10.71,4.34,9.44,3.53,11.15,,5.68,10.75,5.5,42.484867,4.62,7.882194,5.59,31.864866,58.25,36.84,32.82,32.277016,34.544819,71.93
2014-08-20,35.630253,79.867279,65.980003,17.75,14.974253,46.93,50.48,6.506147,36.599998,12.750025,11.31,4.35,9.33,3.49,11.04,,5.65,11.21,5.46,42.810535,4.55,7.843173,5.66,33.067043,58.650002,36.939999,33.27,32.571915,34.644142,72.730003
2014-08-21,35.536808,79.83744,65.599998,17.540001,14.974253,48.389999,50.610001,6.608606,37.189999,12.70648,11.2,4.38,9.26,3.55,11.02,,5.62,11.08,5.55,43.195415,4.48,7.794397,5.73,32.27766,58.43,36.970001,33.209999,32.686066,34.703735,73.400002
2014-08-22,35.321888,80.175606,65.400002,17.549999,14.92276,48.110001,50.610001,6.526639,37.099998,13.202895,11.27,4.4,9.36,3.56,11.04,,5.63,11.1,5.55,43.195415,4.42,7.804152,5.71,32.371807,58.380001,37.02,33.470001,32.781197,34.654076,73.129997
2014-08-25,34.807945,80.076149,64.540001,17.68,14.819773,48.68,50.669998,6.577868,36.91,13.229022,11.34,4.41,9.4,3.55,10.93,,5.63,11.36,5.55,43.294102,4.34,7.813908,5.71,32.350082,58.060001,36.82,33.220001,32.724117,34.564682,73.370003
2014-08-26,34.779911,80.304909,64.110001,17.68,14.963954,48.369999,50.880001,6.670081,36.990002,13.141931,11.4,4.42,9.32,3.47,10.99,,5.62,11.39,5.54,43.560558,4.28,7.794397,5.74,32.299389,58.189999,36.779999,33.299999,32.876324,34.673939,74.190002
2014-08-27,34.882698,80.682861,64.129997,17.75,15.046343,48.16,51.330002,6.670081,37.139999,13.15935,11.24,4.45,9.36,3.45,11.25,,5.61,11.55,5.6,42.415787,4.31,7.833418,5.53,32.41526,58.549999,36.959999,33.540001,33.10463,34.882519,74.849998
2014-08-28,34.4622,80.702751,63.060001,17.690001,14.891864,47.990002,52.060001,6.670081,37.240002,12.854533,11.36,4.43,9.36,3.41,11.35,,5.48,11.42,5.55,41.932217,4.14,7.872439,5.54,32.41526,58.290001,36.950001,33.369999,33.076092,34.773262,74.620003
2014-08-29,34.265968,80.881783,62.630001,17.629999,14.860968,47.919998,51.959999,6.629098,37.490002,12.915497,11.52,4.43,9.5,3.43,11.32,,5.53,11.42,5.58,42.139462,4.17,7.862684,5.56,31.365168,58.299999,36.16,33.43,33.485146,34.803059,73.870003
2014-09-01,34.294003,80.861893,62.799999,17.58,14.912461,47.919998,52.200001,6.700819,37.369999,12.932915,11.52,4.48,9.57,3.49,11.27,,5.4,11.5,5.62,42.504604,4.09,7.960236,5.58,31.357925,58.259998,35.709999,33.43,33.409042,34.902386,74.300003
2014-09-02,34.480888,81.060814,63.029999,17.74,15.036045,47.400002,53.290001,6.721311,37.709999,13.150641,11.65,4.48,9.56,3.5,11.32,,5.47,11.29,5.6,43.096725,4.1,7.989501,5.66,31.669333,58.169998,35.939999,33.610001,33.380505,34.932182,75.0
2014-09-03,33.826778,81.259735,62.34,17.709999,15.252317,48.009998,53.009998,6.711065,36.830002,13.15935,11.81,4.56,9.55,3.54,11.12,,5.59,11.31,5.58,42.741451,4.0,8.067543,5.72,31.720028,58.860001,35.970001,33.669998,33.589787,34.981842,74.650002
2014-09-04,33.658581,81.130432,62.139999,17.700001,15.262615,48.119999,52.900002,6.680327,36.619999,13.194186,11.77,4.52,9.52,3.49,10.94,,5.58,11.29,5.52,42.484867,4.05,8.038277,5.67,31.828657,58.139999,36.32,33.52,33.342453,34.693806,74.410004
2014-09-05,33.312836,80.861893,61.299999,17.280001,15.159629,47.549999,52.369999,6.639344,36.540001,13.15935,11.83,4.5,9.54,3.5,10.59,,5.52,11.22,5.48,42.396046,3.92,7.93097,5.64,31.850384,57.75,36.310001,33.34,33.142681,34.524956,73.410004
2014-09-08,33.322182,80.822105,61.02,17.08,15.169927,46.860001,51.93,6.311475,36.41,12.985169,11.69,4.46,9.52,3.47,10.72,,5.47,11.16,5.41,42.109856,4.0,7.969991,5.65,31.98074,57.279999,36.380001,33.279999,32.971451,34.346172,72.160004
2014-09-09,33.733337,81.100594,61.77,17.309999,15.221421,46.799999,52.5,6.352459,36.630001,12.915497,11.78,4.43,9.48,3.54,10.51,,5.71,11.22,5.49,42.178936,4.04,7.93097,5.68,32.060402,58.029999,36.48,33.48,32.942913,34.375969,73.199997
2014-09-10,33.453003,81.100594,61.529999,17.24,15.066941,46.389999,51.889999,6.311475,36.459999,12.828406,11.77,4.41,9.44,3.43,10.64,,5.69,11.17,5.42,42.169067,3.93,7.784642,5.62,31.995224,57.630001,35.66,33.360001,32.86681,34.524956,73.199997
2014-09-11,33.172672,80.205444,61.560001,16.940001,15.077239,46.099998,51.34,6.311475,36.509998,12.784861,12.07,4.38,9.56,3.37,10.42,,5.71,11.28,5.35,41.794056,3.87,7.765132,5.59,31.748995,58.389999,35.299999,33.139999,32.743145,34.385899,73.800003
2014-09-12,33.443661,79.797653,61.889999,16.74,14.984552,45.650002,51.080002,6.301229,36.509998,12.750025,12.33,4.36,9.59,3.39,10.62,,5.73,11.3,5.32,41.784187,3.94,7.648069,5.54,31.683817,57.950001,35.25,32.830002,32.581425,34.018402,73.360001
2014-09-15,33.303493,78.494713,61.66,16.83,14.830072,45.349998,51.029999,6.25,36.34,12.52359,12.12,4.28,9.57,3.28,10.53,,5.75,11.21,5.19,41.586811,3.96,7.579783,5.49,31.285505,58.549999,35.209999,32.369999,32.153347,33.541649,73.220001
2014-09-16,33.396938,77.768646,61.810001,16.860001,14.757981,44.189999,49.099998,6.290983,36.200001,12.541008,12.13,4.29,9.58,3.3,10.4,,5.6,11.09,5.17,41.389439,4.0,7.472476,5.43,31.155149,58.669998,35.200001,32.119999,32.001144,33.273476,72.599998
2014-09-17,33.490379,76.933174,62.049999,16.969999,14.438722,43.869999,50.099998,6.188524,35.849998,12.488754,11.95,4.26,9.59,3.31,10.45,,5.63,11.15,5.16,40.955212,4.02,7.394434,5.39,31.213085,58.91,35.150002,31.43,31.563553,32.677532,72.370003
2014-09-18,33.34087,77.161934,61.98,17.290001,14.727085,45.049999,49.869999,6.25,35.939999,12.645517,11.92,4.28,9.74,3.34,10.26,,5.62,11.08,5.16,41.093376,3.93,7.452966,5.39,31.039278,58.740002,34.990002,31.42,31.592093,32.826515,72.610001
2014-09-19,33.15398,77.390694,61.59,17.48,14.706488,45.73,50.200001,6.270491,36.200001,12.4365,12.01,4.3,9.69,3.38,10.03,,5.7,11.08,5.17,41.192062,3.76,7.491986,5.41,31.104456,58.419998,35.07,31.92,32.248478,32.945705,72.940002
2014-09-22,32.574631,76.038025,60.049999,17.299999,14.634397,45.27,50.299999,6.229508,35.959999,12.392955,11.92,4.28,9.73,3.36,9.95,,5.8,11.03,5.2,40.96508,3.58,7.472476,5.35,30.887196,57.900002,34.799999,31.209999,31.487452,32.180912,72.849998
2014-09-23,32.65873,76.883446,60.200001,17.57,14.737384,45.5,50.799999,6.321721,36.450001,12.323282,11.95,4.33,9.96,3.35,10.36,,5.97,11.31,5.12,41.044033,3.66,7.482231,5.44,31.249296,58.709999,34.990002,31.65,31.877478,32.548409,73.879997
2014-09-24,32.415775,76.008186,60.75,17.51,14.68589,44.0,50.759998,6.301229,36.18,12.305864,11.82,4.31,9.78,3.29,10.39,,5.95,11.24,5.14,40.955212,3.66,7.511497,5.42,31.089972,58.619999,34.82,31.379999,31.430374,32.250439,74.25
2014-09-25,32.509216,76.236946,61.5,17.65,14.727085,44.220001,50.849998,6.413934,36.360001,12.25361,11.88,4.27,9.81,3.35,10.32,,5.88,11.3,5.19,40.471645,3.62,7.540762,5.41,31.133425,58.610001,34.98,31.32,31.496964,31.992197,74.599998
2014-09-26,31.920521,74.854439,60.110001,17.52,14.624098,43.380001,50.419998,6.352459,35.959999,12.027175,11.85,4.22,9.69,3.3,10.54,,5.83,11.34,5.17,40.116371,3.54,7.491986,5.31,30.952374,57.790001,34.5,30.99,31.106937,31.67436,73.5
2014-09-29,31.509365,74.028908,59.209999,17.5,14.407826,42.549999,49.57,6.260245,35.91,11.913958,11.67,4.21,9.61,3.31,10.38,,5.86,11.34,5.18,39.997948,3.41,7.472476,5.27,30.568546,57.349998,34.099998,30.530001,30.507629,31.435984,73.440002
2014-09-30,31.649532,74.884277,59.580002,17.540001,14.45932,43.279999,50.09,6.270491,35.860001,11.905249,11.66,4.27,9.52,3.28,10.55,,5.84,11.33,5.17,40.067028,3.48,7.531007,5.3,30.532337,57.59,34.240002,30.92,30.954733,31.92267,74.169998
2014-10-01,31.761665,75.789375,59.259998,17.610001,14.582904,42.91,50.470001,6.342213,36.119999,11.870413,11.69,4.3,9.57,3.38,10.05,,5.84,11.19,5.32,40.244663,3.46,7.540762,5.38,30.655451,57.630001,34.73,31.43,31.230604,32.240505,74.220001
2014-10-02,31.443954,75.401474,58.939999,17.42,14.500514,41.900002,50.09,6.219262,35.73,11.757195,11.6,4.25,9.49,3.32,10.22,,5.95,11.28,5.24,39.948605,3.55,7.540762,5.35,30.474401,57.02,34.240002,31.219999,31.087912,32.071655,73.980003
2014-10-03,31.257067,76.236946,58.799999,17.469999,14.624098,42.599998,50.189999,6.321721,35.720001,11.792031,11.77,4.28,9.52,3.33,10.31,,5.9,11.34,5.3,40.145977,3.45,7.589538,5.39,30.698902,57.220001,34.450001,31.639999,31.363785,32.369629,73.720001
2014-10-06,30.556234,75.759537,57.59,17.59,14.644696,43.16,50.299999,6.280737,35.810001,11.678814,11.72,4.31,9.51,3.35,9.96,,5.94,11.34,5.3,40.185452,3.3,7.599293,5.4,30.554064,57.310001,34.200001,31.549999,31.116451,32.200775,74.040001
2014-10-07,31.060835,75.361687,60.07,17.389999,14.479917,42.5,49.490002,6.209016,35.59,11.504633,11.47,4.27,9.52,3.35,10.0,,5.89,11.33,5.33,40.017685,3.44,7.599293,5.39,30.416464,57.0,34.060001,31.51,30.802526,32.200775,73.279999
2014-10-08,30.687057,74.61573,59.09,17.299999,14.30484,41.950001,49.419998,6.229508,35.060001,11.321743,11.3,4.26,9.4,3.33,9.61,,5.9,11.2,5.28,39.35648,3.4,7.648069,5.36,30.271624,56.18,33.849998,31.299999,30.583733,32.061722,73.080002
2014-10-09,31.042145,75.819214,59.029999,17.389999,14.449021,42.099998,49.68,6.290983,35.200001,11.35658,11.44,4.26,9.38,3.38,9.89,,5.95,11.25,5.5,39.238056,3.35,7.657825,5.4,30.373013,57.09,33.799999,31.82,30.888144,32.647736,73.169998
2014-10-10,30.191803,74.396919,57.259998,17.02,14.315139,40.650002,48.490002,6.188524,34.669998,10.964673,11.07,4.19,9.29,3.33,9.64,,5.95,11.15,5.31,38.191971,3.26,7.570028,5.29,29.569149,55.830002,33.73,31.219999,30.364937,32.031925,72.379997
2014-10-13,30.462791,73.73053,58.360001,16.9,14.160659,40.459999,48.560001,6.086065,34.25,10.90371,11.03,4.14,9.15,3.3,9.71,,5.82,10.98,5.31,38.211708,3.46,7.540762,5.24,28.968061,55.869999,33.68,31.01,30.26981,31.684294,71.980003
2014-10-14,31.257067,73.720581,60.740002,17.01,14.294541,40.639999,48.18,6.086065,34.560001,11.060472,11.17,4.12,9.19,3.35,10.04,,5.89,11.03,5.26,38.557114,3.65,7.521252,5.29,29.53294,56.290001,34.110001,31.15,30.650322,31.92267,72.5
2014-10-15,31.584122,75.043411,60.990002,17.18,14.284243,41.139999,48.32,6.127049,34.509998,10.860165,11.01,4.1,9.23,3.29,9.98,,5.84,11.08,5.36,38.488033,3.64,7.745621,5.38,29.793652,56.75,34.490002,31.370001,30.954733,32.240505,73.5
2014-10-16,31.144934,75.520828,59.889999,17.08,14.273944,40.93,48.759998,6.137295,34.450001,11.008218,10.79,4.12,9.21,3.35,9.99,,5.91,11.1,5.4,39.139366,3.42,7.68709,5.43,29.851587,56.709999,34.810001,31.58,31.27817,32.508678,73.970001
2014-10-17,31.210344,76.127541,59.369999,17.280001,14.284243,41.650002,48.790001,6.086065,34.34,11.07789,10.95,4.22,9.19,3.34,10.0,,5.99,10.9,5.32,39.060417,3.44,7.726111,5.38,29.706747,57.490002,34.759998,31.93,31.535015,32.876179,74.650002
2014-10-20,31.621498,76.843658,59.73,17.709999,14.418125,43.400002,48.82,6.116803,34.59,11.0866,11.03,4.22,9.28,3.35,9.81,,6.2,11.13,5.36,39.445297,3.46,7.726111,5.4,29.945732,58.41,34.700001,32.450001,31.810886,33.342999,74.480003
2014-10-21,31.537399,76.764091,59.970001,17.700001,14.490216,43.209999,48.900002,6.157786,34.630001,11.147563,10.97,4.24,9.26,3.32,9.78,,6.35,11.22,5.43,39.159103,3.55,7.745621,5.42,29.996428,58.41,34.73,32.470001,31.88699,33.184082,74.349998
2014-10-22,32.023308,77.151993,61.209999,17.98,14.654994,43.5,49.720001,6.229508,35.16,11.330452,11.01,4.28,9.39,3.37,10.13,,6.47,11.28,5.45,39.366348,3.66,7.804152,5.46,30.307835,59.209999,34.799999,32.880001,32.200912,33.511852,74.620003
2014-10-23,31.43461,77.748756,59.869999,18.200001,14.654994,43.25,51.099998,6.229508,35.080002,11.095309,11.0,4.29,9.36,3.41,10.14,,6.44,11.23,5.45,39.445297,3.53,7.823663,5.5,30.583031,59.529999,34.860001,32.93,32.381657,33.789955,74.900002
2014-10-24,31.528053,78.34552,60.049999,18.35,14.737384,43.5,51.599998,6.270491,35.349998,11.130145,11.14,4.3,9.43,3.36,10.03,,6.59,11.28,5.47,39.524246,3.47,7.852928,5.5,30.778564,59.75,34.830002,33.02,32.600452,33.978672,75.660004
2014-10-27,31.593466,79.588783,59.790001,18.6,14.788877,44.110001,52.490002,6.331967,35.43,11.26078,11.32,4.34,9.45,3.44,9.8,,6.67,11.52,5.49,39.622936,3.35,7.901704,5.54,31.184118,60.299999,35.189999,33.345001,32.847786,34.326305,76.279999
2014-10-28,31.13559,79.757874,59.029999,18.57,14.860968,44.130001,52.610001,6.362704,35.610001,11.164981,11.27,4.31,9.47,3.41,9.7,,6.77,11.55,5.48,39.020943,3.35,7.872439,5.55,31.155149,60.07,35.290001,33.41,32.914375,34.654076,77.379997
2014-10-29,31.565432,79.151161,59.650002,18.450001,14.747682,44.400002,51.549999,6.444672,35.400002,11.252071,11.3,4.32,9.39,3.43,9.91,,6.54,11.47,5.42,39.218315,3.45,7.852928,5.55,31.394136,59.599998,35.5,32.93,32.705093,33.938942,77.910004
2014-10-30,31.35051,79.737976,59.299999,18.549999,14.871266,44.5,51.889999,6.608606,35.790001,11.286907,11.53,4.36,9.36,3.49,9.76,,6.41,11.61,5.46,39.198582,3.44,7.843173,5.59,31.806931,59.849998,35.720001,33.259998,32.952427,34.226982,79.160004
2014-10-31,31.733631,80.04631,60.41,18.68,15.087538,45.200001,52.240002,6.680327,35.990002,11.234653,11.53,4.41,9.53,3.54,9.32,,6.41,11.72,5.54,39.603199,3.5,7.93097,5.63,31.966255,61.169998,36.0,33.5,33.285374,34.544819,80.190002
2014-11-03,31.500021,80.08609,59.779999,18.66,15.200823,45.029999,52.689999,6.670081,36.099998,11.069181,11.47,4.43,9.6,3.54,8.61,,6.49,11.82,5.61,39.909126,3.35,7.93097,5.67,31.973497,60.849998,34.240002,33.580002,33.190247,34.316376,78.800003
2014-11-04,31.780354,80.334747,60.349998,19.17,15.324407,44.689999,52.580002,6.700819,36.48,11.138854,11.55,4.48,9.6,3.57,8.76,,6.58,11.86,5.67,39.889393,3.38,7.999256,5.66,31.893835,61.650002,33.299999,33.650002,32.923885,34.266712,79.440002
2014-11-05,31.60281,81.120491,60.16,19.02,15.262615,44.75,52.709999,6.752049,36.630001,10.895001,11.56,4.49,9.62,3.62,8.78,,6.66,11.86,5.62,39.514378,3.31,7.979746,5.63,31.814173,61.75,34.130001,33.790001,32.743145,34.356102,79.230003
2014-11-06,31.565432,80.75248,60.0,19.02,15.252317,44.669998,52.889999,6.639344,36.98,10.921128,11.46,4.49,9.74,3.61,8.68,,6.59,12.15,5.59,39.553856,3.03,8.009012,5.67,31.893835,62.0,34.349998,33.599998,32.514835,34.177319,79.440002
2014-11-07,32.228886,82.314018,60.700001,19.129999,15.406797,45.380001,53.150002,6.639344,37.240002,11.130145,11.66,4.51,9.8,3.56,8.79,,6.7,12.22,5.65,40.155846,3.15,8.018767,5.77,32.444229,62.360001,34.48,32.880001,31.601604,34.604412,79.959999
2014-11-10,32.406429,82.115097,61.240002,19.02,15.437693,45.290001,52.080002,6.711065,37.0,11.208526,11.62,4.48,9.72,3.55,9.27,,6.63,12.0,5.7,40.372959,3.16,8.028522,5.73,32.350082,61.799999,34.43,32.52,31.373297,33.243675,79.470001
2014-11-11,31.929865,82.552727,60.509998,18.99,15.169927,45.450001,52.919998,6.659836,36.75,10.955964,11.5,4.53,9.79,3.56,8.98,,6.84,12.11,5.73,39.721622,3.02,8.096808,5.79,32.429745,61.849998,34.169998,32.509998,31.335245,33.402596,80.0
2014-11-12,31.023457,81.408928,59.41,18.879999,15.139031,45.0,52.790001,6.639344,36.66,10.842747,11.29,4.52,9.77,3.51,8.98,,6.78,12.07,5.65,39.711754,2.96,8.067543,5.78,32.140064,60.049999,34.060001,32.209999,31.059374,33.104622,79.449997
2014-11-13,31.070177,80.832054,59.700001,18.799999,15.108135,45.0,52.799999,6.618852,36.810001,10.598894,11.22,4.53,9.75,3.48,8.98,,6.75,12.0,5.6,39.583462,3.03,8.087053,5.78,31.951773,60.0,34.0,32.049999,30.821552,32.737125,79.599998
2014-11-14,31.070177,81.329353,60.049999,18.77,15.190525,44.900002,53.41,6.629098,36.779999,10.433422,11.22,4.49,9.8,3.46,9.1,,6.82,12.09,5.64,38.922256,3.05,8.087053,5.8,31.930046,60.34,33.720001,32.330002,31.097425,32.806652,79.910004
2014-11-17,31.042145,80.553558,59.900002,18.51,15.066941,44.41,52.41,6.588114,36.25,10.442131,11.18,4.43,9.67,3.44,9.34,,6.83,11.93,5.56,38.58672,3.18,8.018767,5.76,31.705544,59.73,33.459999,31.9,30.81204,32.498749,78.720001
2014-11-18,31.004766,80.513779,59.470001,18.450001,14.984552,44.880001,51.93,6.516393,36.130001,10.320205,11.08,4.4,9.63,3.43,9.54,,6.8,11.97,5.52,38.330132,2.97,7.989501,5.76,31.625881,59.389999,33.0,31.83,30.793015,32.538479,78.470001
2014-11-19,30.528202,80.105988,57.98,18.4,15.015447,44.470001,52.59,6.516393,35.950001,10.146024,10.98,4.39,9.73,3.42,9.93,,6.9,12.14,5.52,37.905777,2.74,8.028522,5.75,31.061005,59.200001,32.259998,31.77,30.564707,32.568275,78.339996
2014-11-20,29.715239,79.907066,56.41,17.18,14.881565,44.560001,51.990002,6.485655,35.669998,10.18086,10.76,4.39,9.77,3.45,9.7,,6.86,11.95,5.45,37.945251,2.64,8.028522,5.68,30.488886,58.799999,31.299999,31.940001,30.536167,32.310032,78.330002
2014-11-21,29.621794,79.658409,56.41,17.26,14.850669,44.810001,52.349998,6.475409,35.560001,10.398586,10.87,4.37,9.75,3.44,9.65,,6.71,11.92,5.47,38.34,2.69,7.940725,5.65,30.097816,58.450001,31.6,31.82,30.697886,32.031925,78.599998
2014-11-24,30.743122,79.986633,58.299999,17.52,14.850669,45.09,52.669998,6.444672,35.52,10.842747,10.92,4.42,9.7,3.46,9.96,,6.6,12.04,5.49,38.941994,2.98,7.940725,5.65,30.669935,58.529999,31.41,31.870001,30.821552,32.280235,79.629997
2014-11-25,29.995569,79.737976,57.41,17.219999,14.860968,44.66,52.5,6.465163,35.43,10.302786,10.95,4.38,9.68,3.41,10.6,,6.73,12.13,5.42,38.843307,2.81,7.891949,5.62,30.575788,58.549999,31.25,32.099998,30.583733,32.379559,79.5
2014-11-26,30.397381,80.573456,58.389999,17.15,15.066941,45.560001,53.48,6.577868,36.009998,10.433422,11.18,4.43,9.75,3.45,10.64,,6.77,12.19,5.5,39.04068,2.79,8.067543,5.67,30.053944,59.66,31.08,32.380001,30.87863,32.846382,80.860001
2014-11-27,29.902126,81.060814,58.02,17.57,15.005149,45.0,54.5,6.608606,36.049999,10.111188,11.09,4.44,9.75,3.46,10.53,,6.68,12.24,5.5,37.964989,2.86,8.145584,5.74,30.139345,59.200001,31.75,32.450001,31.325733,33.005299,83.019997
2014-11-28,28.892929,80.285011,59.099998,17.450001,14.76828,45.419998,54.150002,6.526639,36.0,8.796124,10.86,4.44,9.72,3.47,10.34,,6.51,12.16,5.45,35.280697,2.94,8.106563,5.69,29.477489,58.43,31.120001,31.92,31.011808,32.329899,82.57
2014-12-01,27.351101,79.369972,56.66,17.26,14.675592,44.23,53.259998,6.475409,35.82,7.933929,10.71,4.42,9.59,3.5,9.18,,6.35,12.36,5.42,33.751041,2.62,8.165095,5.62,29.185703,57.959999,30.48,31.66,30.583733,32.021996,83.150002
2014-12-02,28.407021,80.304909,57.93,17.299999,14.809474,45.599998,54.139999,6.454918,36.16,8.003602,10.99,4.5,9.92,3.56,9.89,,6.6,12.53,5.67,34.402378,2.57,8.291912,5.67,29.178587,58.369999,30.24,31.719999,30.81204,32.508678,84.629997
2014-12-03,28.444397,80.961349,57.98,17.35,14.819773,45.299999,55.25,6.37295,36.25,7.907802,11.03,4.56,10.03,3.62,10.0,,6.6,12.66,5.65,35.172138,2.71,8.262646,5.68,29.634056,59.869999,30.9,31.77,30.850092,32.617935,86.349998
2014-12-04,28.864897,81.637688,59.18,17.530001,14.716786,45.400002,55.509998,6.362704,36.34,7.602986,11.09,4.6,10.2,3.57,10.53,,6.6,12.71,5.71,35.971508,2.77,8.399219,5.68,29.726576,60.380001,31.27,32.220001,31.211578,33.174149,87.459999
2014-12-05,28.425709,81.200058,57.139999,17.299999,14.809474,45.400002,55.119999,6.454918,36.25,7.315588,11.13,4.67,10.15,3.54,10.43,,6.56,12.82,5.65,35.241222,2.68,8.43824,5.67,29.925842,60.400002,30.84,32.099998,30.821552,32.786785,85.970001
2014-12-08,28.126686,81.946014,57.130001,17.41,14.757981,45.849998,55.799999,6.547131,36.490002,7.228498,11.37,4.72,10.4,3.49,10.3,,6.73,13.1,5.62,34.925423,2.66,8.360198,5.67,30.480947,61.060001,30.860001,32.400002,31.363785,33.124489,88.43
2014-12-09,26.98667,81.578011,55.5,17.450001,14.438722,44.77,55.240002,6.413934,36.0,6.705956,11.16,4.64,10.3,3.43,10.28,,6.6,12.89,5.64,33.92868,2.55,8.360198,5.64,30.34573,60.66,30.309999,31.879999,31.011808,32.836449,87.209999
2014-12-10,27.463234,81.906235,56.400002,17.33,14.273944,44.41,55.220001,6.403688,35.57,6.644992,10.9,4.64,10.12,3.49,10.49,,6.57,12.75,5.68,34.441853,2.56,8.330933,5.62,29.698109,59.689999,29.879999,31.49,30.726425,32.300098,84.699997
2014-12-11,27.098803,81.747093,55.040001,17.809999,14.212152,43.060001,55.189999,6.383196,35.459999,6.096323,10.91,4.66,10.13,3.47,10.85,,6.69,12.87,5.75,33.741173,2.47,8.41873,5.69,29.605591,58.759998,29.99,31.209999,30.526655,32.021996,85.760002
2014-12-12,26.594204,81.299522,53.669998,17.83,14.243048,43.52,54.59,6.403688,35.619999,6.235668,10.99,4.74,10.08,3.52,10.72,,6.56,12.95,5.86,34.14579,2.42,8.477261,5.7,29.477489,58.299999,29.860001,31.0,30.393476,31.833279,85.32
2014-12-15,26.472727,80.832054,53.5,17.709999,14.026776,42.790001,55.09,6.393442,35.369999,6.496939,10.68,4.71,10.04,3.54,10.67,,6.5,12.89,5.72,34.925423,2.48,8.487016,5.74,28.836985,57.599998,29.200001,30.76,29.946373,31.604834,85.660004
2014-12-16,25.622383,80.513779,52.650002,17.440001,13.913491,42.799999,54.080002,6.270491,35.110001,6.331467,10.48,4.67,10.07,3.54,10.38,,6.44,13.02,5.81,34.007629,2.39,8.399219,5.72,28.730232,56.41,29.200001,30.74,29.965399,31.356524,85.349998
2014-12-17,25.706484,80.583397,53.380001,17.549999,14.006179,41.619999,54.860001,6.321721,35.040001,6.601447,10.22,4.73,10.03,3.55,10.28,,6.45,13.12,5.79,35.033978,2.35,8.487016,5.76,28.836985,55.779999,29.139999,30.469999,29.822706,31.118147,85.800003
2014-12-18,26.201738,81.359192,54.73,17.629999,13.934088,42.509998,54.490002,6.311475,35.540001,6.93239,10.62,4.71,10.09,3.49,10.75,,6.45,12.78,5.7,36.119537,2.5,8.447995,5.82,28.893917,55.959999,29.4,30.98,30.184195,31.366457,85.279999
2014-12-19,27.080112,83.258904,56.290001,17.959999,14.315139,42.939999,56.16,6.506147,36.470001,6.958518,10.97,4.9,10.46,3.55,10.75,,6.51,13.3,5.88,37.274178,2.55,8.535792,5.89,29.399204,57.82,30.0,31.68,31.068886,32.260372,86.360001
2014-12-22,27.883734,84.890068,57.73,18.24,14.356333,43.98,57.650002,6.506147,36.779999,7.402678,11.17,4.91,10.66,3.65,11.04,,6.68,13.49,5.99,38.191971,2.69,8.70163,6.0,29.847559,58.349998,30.620001,32.09,31.573067,32.776855,88.330002
2014-12-23,26.921259,84.502167,55.810001,18.42,14.346035,44.82,57.189999,6.434426,36.610001,7.306879,11.0,4.85,10.55,3.59,10.6,,6.64,13.52,5.9,37.471554,2.55,8.613833,5.96,29.562889,58.27,30.41,31.870001,31.4494,32.528545,87.660004
2014-12-24,27.070768,84.462379,56.59,18.379999,14.387229,44.599998,56.720001,6.383196,36.639999,7.306879,11.08,4.87,10.65,3.61,10.45,,6.59,13.5,5.99,37.649189,2.54,8.613833,5.91,29.833326,58.349998,30.5,32.0,31.753811,32.677532,87.470001
2014-12-29,27.743567,85.586296,58.049999,18.75,14.562306,45.84,58.290001,6.495901,36.98,7.367842,11.27,4.78,10.79,3.64,10.94,,6.68,13.7,6.03,38.073544,2.73,8.535792,6.02,30.203396,58.68,31.1,32.23,32.029682,33.114555,88.870003
2014-12-30,27.547335,85.118828,57.560001,18.459999,14.469618,45.200001,56.82,6.403688,36.66,7.141407,11.22,4.72,10.62,3.61,10.84,,6.59,13.49,5.82,37.530766,2.75,8.428485,5.98,29.904493,58.150002,30.57,32.040001,31.896502,32.975502,87.110001
2014-12-31,27.444546,85.188446,58.0,18.5,14.479917,45.360001,57.099998,6.403688,36.740002,7.184952,11.21,4.71,10.63,3.5,10.89,,6.56,13.58,5.69,37.511028,2.74,8.369954,5.97,29.69099,58.290001,30.68,32.09,31.963093,32.935772,86.68
2015-01-02,27.603399,85.277962,58.330002,18.66,14.45932,45.32,57.869999,6.454918,36.77,7.132698,11.2,4.74,10.73,3.53,10.96,,6.56,13.58,5.8,37.629452,2.83,8.467505,5.97,29.826208,58.540001,30.629999,32.23,31.925041,33.045029,87.379997
